time,ax,ay,az,wx,wy,wz,Bx,By,Bz,latitude,longitude,altitude,speed
2025-02-13T05:43:12.432Z,0.0596,-0.103,-0.6758,-0.0655,-0.0464,0.0398,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.442Z,0.0841,-0.1227,-0.7146,-0.0937,-0.0201,0.0388,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.452Z,0.1172,-0.1776,-0.6709,-0.1269,0.0065,0.0337,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.462Z,0.1565,-0.1811,-0.5988,-0.1635,0.0318,0.0268,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.472Z,0.2215,-0.195,-0.475,-0.1887,0.0359,0.011,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.482Z,0.2292,-0.1961,-0.2255,-0.1827,0.0219,0.0019,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.497Z,0.2061,-0.1581,0.0886,-0.1418,0.0085,-0.0041,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.502Z,0.1985,-0.1435,0.4116,-0.0815,0.0106,-0.0071,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.512Z,0.1849,-0.128,0.6027,-0.0195,0.0218,-0.0152,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.522Z,0.1826,-0.1402,0.6236,0.0288,0.0271,-0.031,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.532Z,0.197,-0.146,0.5345,0.0525,0.0336,-0.0516,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.542Z,0.2098,-0.1258,0.3446,0.0498,0.0415,-0.0646,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.552Z,0.1682,-0.1044,0.1757,0.0412,0.0434,-0.0728,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.562Z,0.0631,-0.0766,0.074,0.0275,0.0376,-0.0658,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.572Z,-0.0428,-0.0265,0.0583,0.022,0.0221,-0.0502,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.582Z,-0.1365,-0.0145,0.0685,0.0229,0.0049,-0.0305,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.592Z,-0.1569,-0.0018,0.0698,0.0195,-0.0069,-0.0181,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.602Z,-0.1389,-0.0056,0.0293,0.0185,-0.0121,-0.0138,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.612Z,-0.0623,-0.0095,-0.0412,0.0153,-0.0037,-0.0192,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.622Z,0.02,-0.014,-0.0607,0.015,0.0082,-0.0312,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.632Z,0.0599,-0.0148,-0.09,0.0135,0.0186,-0.0414,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.642Z,0.0257,0.0065,-0.1131,0.0105,0.0312,-0.0497,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.652Z,-0.0196,0.0083,-0.1189,0.008,0.0366,-0.0464,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.662Z,-0.0992,0.0055,-0.1037,0.0003,0.0351,-0.0404,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.672Z,-0.1513,0.0234,-0.0918,-0.0101,0.0293,-0.0319,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.682Z,-0.1627,0.0744,-0.083,-0.0256,0.0219,-0.0251,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.692Z,-0.1647,0.0976,-0.055,-0.0377,0.0018,-0.0146,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.702Z,-0.197,0.1138,-0.0144,-0.0395,-0.0158,-0.0027,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.712Z,-0.2129,0.1263,0.0366,-0.0367,-0.0181,0.0098,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.722Z,-0.2088,0.1173,0.0927,-0.0294,-0.0161,0.0198,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.732Z,-0.1778,0.0882,0.1308,-0.0138,-0.0101,0.0199,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.743Z,-0.1422,0.0688,0.1652,-0.0023,-0.0013,0.0182,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.752Z,-0.1139,0.056,0.1837,0.0008,0.0087,0.0137,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.762Z,-0.0992,0.0801,0.1553,-0.0012,0.0038,0.0113,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.772Z,-0.1198,0.1112,0.1651,-0.0034,-0.0053,0.0165,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.782Z,-0.1747,0.125,0.1852,0.0037,-0.0157,0.0245,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.792Z,-0.2695,0.1067,0.2405,0.0128,-0.0291,0.0381,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.802Z,-0.34,0.1191,0.2873,0.0256,-0.0371,0.0559,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.812Z,-0.3449,0.1365,0.2846,0.0342,-0.0459,0.0696,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.822Z,-0.3231,0.1399,0.2613,0.0381,-0.0559,0.0855,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.832Z,-0.2719,0.1564,0.2225,0.041,-0.0659,0.0919,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.842Z,-0.2138,0.1698,0.1823,0.0399,-0.0748,0.099,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.852Z,-0.1584,0.1812,0.142,0.0392,-0.0782,0.1069,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.862Z,-0.1268,0.1395,0.0839,0.0413,-0.0781,0.112,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.872Z,-0.1453,0.1008,0.0359,0.0418,-0.0746,0.1206,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.882Z,-0.1347,0.0281,0.0103,0.0403,-0.0735,0.1222,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.892Z,-0.1094,-0.0508,-0.0214,0.0291,-0.0753,0.1225,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.902Z,-0.0546,-0.0687,-0.0775,0.0116,-0.0802,0.1203,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.912Z,-0.0139,-0.0877,-0.0968,-0.003,-0.0926,0.1157,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.922Z,0.0293,-0.084,-0.0838,-0.0071,-0.1075,0.1102,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.932Z,0.0547,-0.1046,-0.0267,0.0009,-0.1166,0.1086,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.942Z,0.0614,-0.1185,0.0165,0.0144,-0.1058,0.1083,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.952Z,0.0831,-0.1278,0.0154,0.0225,-0.0844,0.1092,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.962Z,0.1229,-0.1526,-0.049,0.0278,-0.056,0.1059,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.972Z,0.1763,-0.1536,-0.0922,0.0261,-0.0365,0.0952,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.982Z,0.2089,-0.1647,-0.1143,0.0226,-0.0342,0.0845,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:12.992Z,0.2443,-0.1734,-0.1301,0.0218,-0.0404,0.0696,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.002Z,0.2218,-0.1818,-0.0994,0.0239,-0.0393,0.0574,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.012Z,0.2089,-0.1962,-0.1149,0.0233,-0.037,0.0518,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.022Z,0.1678,-0.1902,-0.1501,0.0144,-0.0291,0.0521,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.032Z,0.1797,-0.1515,-0.1609,-0.0012,-0.0215,0.0468,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.042Z,0.2126,-0.1182,-0.1873,-0.0192,-0.023,0.04,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.052Z,0.1962,-0.1016,-0.1828,-0.0369,-0.0333,0.0339,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.062Z,0.2156,-0.1021,-0.1287,-0.0421,-0.0558,0.029,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.072Z,0.1918,-0.1022,-0.0394,-0.0339,-0.0787,0.0214,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.082Z,0.1868,-0.0959,0.0299,-0.0129,-0.0865,0.0155,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.092Z,0.1773,-0.1195,0.0775,0.0082,-0.0622,0.0074,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.102Z,0.1906,-0.1647,0.0348,0.0198,-0.0242,-0.0027,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.112Z,0.2126,-0.1784,-0.0467,0.0269,0.0042,-0.0159,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.122Z,0.2108,-0.1944,-0.1412,0.0244,0.0205,-0.0295,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.132Z,0.2146,-0.1928,-0.1883,0.0159,0.0268,-0.0451,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.143Z,0.1648,-0.1884,-0.213,0.0019,0.0241,-0.0505,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.152Z,0.0807,-0.146,-0.2068,-0.0127,0.0184,-0.0436,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.162Z,0.0031,-0.1041,-0.1707,-0.0218,0.013,-0.0347,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.172Z,0.0025,-0.0501,-0.092,-0.0203,0.0142,-0.0288,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.182Z,0.0295,-0.0152,0.0071,-0.0139,0.0132,-0.0316,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.192Z,0.0504,-0.0016,0.0243,-0.0094,0.0158,-0.0365,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.202Z,0.0253,-0.0136,0.0055,-0.0036,0.0211,-0.036,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.212Z,0.0031,-0.0221,0.0245,0.0071,0.0285,-0.0362,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.222Z,-0.0249,-0.0065,0.0638,0.0188,0.042,-0.0339,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.232Z,-0.0693,-0.035,0.0783,0.0295,0.0469,-0.029,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.242Z,-0.1028,-0.0407,0.0812,0.0316,0.0406,-0.0294,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.252Z,-0.0849,-0.0311,0.0717,0.0233,0.0192,-0.0305,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.262Z,-0.0784,-0.0142,0.0207,0.0145,0.0004,-0.0336,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.272Z,-0.0812,0.0127,-0.0129,0.0101,-0.0084,-0.0349,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.282Z,-0.0492,0.0451,-0.0237,0.0078,-0.0096,-0.0319,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.292Z,-0.0339,0.0719,-0.0509,0.0111,0.0038,-0.0289,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.302Z,-0.025,0.0742,-0.0808,0.0218,0.0183,-0.0214,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.312Z,-0.0607,0.0309,-0.0792,0.0305,0.0327,-0.0126,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.322Z,-0.0953,0.0162,-0.121,0.0313,0.0423,-0.0013,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.332Z,-0.0743,0.0243,-0.2093,0.0175,0.053,0.0038,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.342Z,0.0006,0.0297,-0.302,-0.0154,0.0566,-0.0031,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.352Z,0.0435,-0.0001,-0.3792,-0.0487,0.0532,-0.0162,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.362Z,0.0438,-0.021,-0.3461,-0.0745,0.0349,-0.0273,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.372Z,0.011,0.0163,-0.2303,-0.0836,0.0191,-0.0263,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.382Z,-0.039,0.0082,-0.0649,-0.0772,0.0097,-0.0186,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.392Z,-0.0951,0.0009,0.0551,-0.0601,0.0121,-0.0083,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.402Z,-0.0954,-0.0056,0.1451,-0.0403,0.024,-0.0023,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.412Z,-0.0769,-0.0265,0.1873,-0.029,0.033,0.0025,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.422Z,-0.0233,-0.0098,0.1534,-0.0247,0.0442,-0.0005,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.432Z,0.0333,0.0061,0.1507,-0.0235,0.0352,-0.0054,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.443Z,0.0486,0.017,0.1421,-0.0195,0.0199,-0.0146,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.452Z,0.0485,0.0026,0.1662,-0.0128,0.0086,-0.0172,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.462Z,0.0197,-0.0162,0.1509,-0.0026,-0.0001,-0.016,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.472Z,-0.0141,-0.014,0.1081,0.0063,0.0073,-0.0107,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.482Z,-0.0333,-0.0164,0.0529,0.0057,0.0219,-0.0043,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.493Z,-0.0402,-0.0424,-0.009,0.0006,0.0306,-0.0035,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.502Z,-0.0267,-0.0626,-0.0559,-0.0072,0.0323,-0.0075,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.512Z,-0.0123,-0.0641,-0.0615,-0.0133,0.029,-0.014,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.522Z,-0.0073,-0.0655,-0.0378,-0.0081,0.0245,-0.0201,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.532Z,-0.0117,-0.0416,-0.0203,-0.0047,0.0253,-0.0159,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.547Z,-0.03,-0.0072,-0.0236,-0.005,0.0291,-0.0095,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.552Z,-0.0377,0.0198,-0.0667,-0.0129,0.0386,0.0017,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.562Z,-0.0455,0.0296,-0.1038,-0.0183,0.0349,0.005,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.572Z,-0.0138,0.0456,-0.079,-0.028,0.0292,0.0064,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.582Z,-0.018,0.0252,-0.0801,-0.0335,0.0261,0.0021,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.592Z,-0.0301,-0.0047,-0.0659,-0.0375,0.0304,0,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.602Z,0.0008,0.0109,-0.0331,-0.0403,0.0409,-0.0035,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.612Z,0.0015,0.0043,0.0189,-0.0367,0.0495,-0.0047,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.622Z,-0.0437,0.0014,0.0825,-0.0319,0.0488,0.0016,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.632Z,-0.0955,0.0243,0.1666,-0.0189,0.0349,0.0111,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.643Z,-0.1498,0.0445,0.2248,-0.0055,0.0108,0.0204,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.652Z,-0.1546,0.0705,0.2472,0.0027,-0.0085,0.0307,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.662Z,-0.1136,0.0408,0.205,0.0055,-0.0176,0.0329,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.672Z,-0.0595,0.0143,0.1271,0.0009,-0.0185,0.0293,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.682Z,0.0023,0.0067,0.0369,-0.0061,-0.0176,0.0219,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.693Z,0.0328,-0.0186,-0.0155,-0.013,-0.0113,0.0154,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.702Z,0.0515,-0.0256,-0.0346,-0.0151,-0.0099,0.0123,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.712Z,0.0231,-0.0341,-0.0177,-0.0139,-0.011,0.0057,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.722Z,0.0009,-0.0426,-0.0015,-0.0149,-0.0143,0.0111,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.732Z,-0.0207,-0.0484,-0.0281,-0.0205,-0.0187,0.0144,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.743Z,-0.0026,-0.043,-0.0617,-0.0276,-0.0227,0.0173,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.752Z,0.0266,-0.0471,-0.0734,-0.0389,-0.024,0.0164,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.762Z,0.0875,-0.0598,-0.0812,-0.0484,-0.0285,0.0116,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.772Z,0.1043,-0.0685,-0.0438,-0.0527,-0.0284,0.0025,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.782Z,0.1537,-0.0734,-0.0137,-0.0528,-0.0227,-0.0127,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.792Z,0.158,-0.097,0.054,-0.0466,-0.0183,-0.0211,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.802Z,0.116,-0.1002,0.1255,-0.0352,-0.0156,-0.0248,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.812Z,0.0961,-0.0928,0.1882,-0.0218,-0.0143,-0.0227,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.822Z,0.0654,-0.115,0.2234,-0.0037,-0.0197,-0.0236,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.832Z,0.0357,-0.1129,0.2339,0.0117,-0.026,-0.0245,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.843Z,0.0365,-0.1144,0.2125,0.0218,-0.0281,-0.026,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.852Z,0.0379,-0.116,0.1524,0.0246,-0.022,-0.0311,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.862Z,0.0489,-0.0927,0.109,0.0265,-0.0181,-0.0357,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.872Z,0.0355,-0.0533,0.0797,0.0297,-0.0087,-0.0393,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.882Z,0.009,-0.0285,0.0513,0.0321,-0.0055,-0.0411,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.892Z,-0.0223,-0.0151,0.036,0.0328,-0.0027,-0.0386,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.902Z,-0.0622,0.0009,0.0156,0.0391,-0.0064,-0.0303,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.912Z,-0.0799,0.0145,0.0174,0.0432,-0.0097,-0.0215,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.922Z,-0.1062,0.0091,-0.0277,0.0428,-0.0193,-0.0105,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.932Z,-0.1182,0.0022,-0.0689,0.0396,-0.0232,-0.0058,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.942Z,-0.0794,0.0169,-0.1352,0.0306,-0.0109,-0.0019,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.952Z,-0.05,0.0098,-0.2034,0.0183,0.0081,-0.0007,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.962Z,-0.0478,0.0032,-0.2372,0.0077,0.0249,0.0001,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.972Z,-0.0381,-0.0095,-0.2331,-0.0013,0.0374,0.001,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.982Z,-0.0606,-0.0075,-0.1753,-0.0037,0.0336,0.0008,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:13.993Z,-0.0972,0.0084,-0.1216,-0.0032,0.0197,0.0032,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.002Z,-0.0875,0.0131,-0.0602,0.0025,0.0146,0.011,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.012Z,-0.0666,0.0167,-0.0356,0.005,0.0203,0.0138,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.022Z,-0.0355,0.0385,-0.0197,0.003,0.0344,0.0186,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.032Z,-0.0173,0.0415,-0.048,-0.0023,0.0449,0.0204,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.042Z,-0.0291,0.028,-0.054,-0.0104,0.0422,0.022,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
2025-02-13T05:43:14.052Z,-0.0374,0.0234,-0.0074,-0.0153,0.0302,0.0202,-30.9249,29.025,-25.3177,12.86186026,77.66472029,925.0079,-1
